1411	0.003336981662590363
1410	0.008202802609029978
1415	0.0
941	0.0098791057110786
1414	0.001855876947261644
942	0.0
1413	0.009798299041701933
1412	0.006383545268206702
940	0.00474766937621903
1419	0.004971766115776682
945	0.0
1418	0.015550644612667627
946	0.025426136152497038
1417	0.002721778838382783
943	0.0010674262672996954
1416	0.009455980299995155
944	0.0021014003303522623
949	0.0
947	0.0
948	0.0
531	0.01809776829281541
748	8.675274499658104E-4
530	0.002716440382852761
747	0.005526012810268483
746	0.0
745	9.184934533499353E-4
535	0.014981315512698795
534	0.009521702571263772
533	0.002100943926458726
532	0.007995644249057987
749	0.0030064485683368304
539	0.010816882552838853
740	0.001248327976786827
538	0.0076630803118586145
537	0.0
536	0.006326201371461684
744	0.0020688409154020547
743	0.012605683202118944
742	0.00993272152375133
741	0.0019509053117144047
1420	0.01629377427823781
1422	0.004548391378432931
1421	0.0036799185940047004
1424	0.009495599945978359
1423	0.03127514377737662
1426	0.0
930	0.004113005973382536
1425	0.0028319949579225
931	0.005539891922838922
1428	0.03062580280017026
932	0.0028095248392924184
1427	0.002359859897769792
933	9.442705171989502E-4
934	0.0
1429	0.003407016058554584
935	0.01639294664422046
936	0.0035697334237908174
937	0.008695996662347352
938	0.010847413995702937
939	0.001450872013018594
540	0.005228004327072352
3	0.02706336339380196
735	0.002168897316940575
2	0.0
734	0.013574217958349505
929	0.0013251610346706126
542	0.0021406710689510244
1	0.0
737	0.004726099941874763
541	0.007619505332663151
736	0.017602442881233134
544	0.0
7	0.0021395567559834064
739	0.008913425708361063
543	0.0023560621467322317
6	0.01406036497144579
738	0.001497584694820761
546	0.014989103297787569
5	0.01116104838097534
545	0.0021275312864915204
4	0.0034753261830629853
548	0.002025049703894325
547	0.004269737391349134
9	0.009862270701205543
549	0.002476857265851078
8	0.025233715479421753
731	0.001405732220221996
730	0.010444219082360305
733	0.0
732	0.0
1437	0.008226503275630449
1436	0.0022302592402213117
920	0.009635639670273307
1435	0.005086429842575523
1434	0.003302817465268963
1433	0.0033224116469895326
1432	0.0
1431	0.013191771855553385
1430	0.007700260437537414
927	0.010852180517638605
928	0.005039984398649754
925	0.0
926	0.01229440483030413
923	0.012443718514387792
924	0.006234675394110778
1439	0.0
921	0.010335435031030325
1438	0.011271662434489179
922	0.002246386330144661
513	0.001872404739921489
512	0.011241853254577406
729	0.0
511	0.004044566328003581
728	0.0017156063458195188
510	0.0077343323498433115
727	0.0
726	0.011143596258886687
725	0.002445726555927634
724	0.012684303651805147
919	0.006310516172949571
723	0.01346909013881505
918	0.0019111636057152761
722	0.007825371416765014
1440	0.001444107969431044
721	0.0053131583407164465
519	0.010030168855583442
720	0.005125476142827547
518	0.0
517	0.006981206327331399
516	0.0
515	0.009297343751173777
514	0.019829832252645115
1446	0.0018739185845932798
1445	0.00781900476739703
1448	0.003328326163917396
1447	0.006955650973270227
1442	0.003260939608615054
1441	0.005617265091732541
1444	0.008730736021238644
1443	0.004782967783653924
914	0.007621457364730061
915	0.009279791840733177
916	0.01063004513713195
917	0.004331613896822309
709	0.01703054628111463
910	0.008637352512708493
1449	0.0010646521923089961
911	0.0016272786405437502
912	0.002722689722663215
913	0.008964437674733825
522	0.001030085568735084
717	0.008403563086958008
521	0.002154831984383182
716	0.0
524	0.005209974873641787
719	0.007365830614663875
523	0.001128315545211535
718	0.002563863779234244
713	0.0020923313691306477
908	0.00903253978419496
712	0.005169538568447071
907	0.0
520	0.004474689269621203
715	0.0
714	0.009883914341513029
909	0.006575324036180324
529	0.005623741446918652
1450	0.0
711	0.01228822554683354
1451	0.013056257015424075
710	0.002797503415827475
526	0.009283025043861973
525	0.007825371416765014
528	0.0024975137601090268
527	0.010051743132821674
989	0.008643529719775781
988	0.0077192417860695774
987	0.00812836660992688
571	0.005045623138342307
570	0.001272242843544877
982	0.0
981	0.009735296464031297
980	0.00839981161860677
986	0.0
985	8.856975066085543E-4
984	0.0050673662494171165
983	0.003308470918990318
700	0.0
574	0.011358963802315257
703	0.012464129480278623
575	0.00658231461354784
704	0.001056585474845269
572	0.0029005455903871966
701	0.003003316808607262
573	0.0
702	0.0
578	0.0010356002729325021
707	0.015566976385431947
579	0.009279791840733177
708	0.006713546792546187
576	0.0015447550589176133
705	0.003194491147204678
577	0.003919708692125825
706	0.007115052916399329
977	0.0016945110976492274
976	0.0
979	0.01035757724762151
978	0.0
580	0.002620415022236298
582	0.0018878599311448804
581	0.0
971	0.0
970	0.023438424214414975
973	0.00840858546246469
972	0.011470354390549957
975	0.002040165704132952
974	0.006228158128151941
583	0.0038333474989043197
584	0.03616668646436565
585	0.008140073062697059
586	0.0044262545765122825
587	0.02686742962038554
588	0.0
589	0.011986448163782767
